,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_5000_d_2_seed_4,asc,3,84208.65077305946,0.015952587127685547
1,Syn_n_5000_d_2_seed_4,asc,5,84071.40173535919,0.07978391647338867
2,Syn_n_5000_d_2_seed_4,asc,10,83701.03568916427,0.18553590774536133
3,Syn_n_5000_d_2_seed_4,asc,20,83005.67698764463,0.3530557155609131
