,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_5000_d_2_seed_8,asc,3,82593.49572626692,0.018984556198120117
1,Syn_n_5000_d_2_seed_8,asc,5,82441.36615034804,0.06380152702331543
2,Syn_n_5000_d_2_seed_8,asc,10,82104.08353987076,0.1476423740386963
3,Syn_n_5000_d_2_seed_8,asc,20,81393.64349988912,0.2922191619873047
