,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_5000_d_2_seed_5,asc,3,81620.61552927158,0.030901432037353516
1,Syn_n_5000_d_2_seed_5,asc,5,81424.7558738447,0.12865543365478516
2,Syn_n_5000_d_2_seed_5,asc,10,80998.83530075199,0.33610057830810547
3,Syn_n_5000_d_2_seed_5,asc,20,80270.54424582522,0.5146522521972656
