,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_5000_d_2_seed_7,asc,3,81758.30023959052,0.010011434555053711
1,Syn_n_5000_d_2_seed_7,asc,5,81591.72705043083,0.05581784248352051
2,Syn_n_5000_d_2_seed_7,asc,10,81206.56388652467,0.14464783668518066
3,Syn_n_5000_d_2_seed_7,asc,20,80517.50125401086,0.271273136138916
