,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_5000_d_2_seed_9,asc,3,81813.56346959517,0.08876681327819824
1,Syn_n_5000_d_2_seed_9,asc,5,81655.82066571753,0.19750666618347168
2,Syn_n_5000_d_2_seed_9,asc,10,81255.25324849017,0.288266658782959
3,Syn_n_5000_d_2_seed_9,asc,20,80600.2348221954,0.40990376472473145
