,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_5000_d_2_seed_2,asc,3,83100.15810669726,0.11469602584838867
1,Syn_n_5000_d_2_seed_2,asc,5,82893.98395326985,0.2692694664001465
2,Syn_n_5000_d_2_seed_2,asc,10,82464.1477109051,0.6123628616333008
3,Syn_n_5000_d_2_seed_2,asc,20,81705.33428109024,0.845768928527832
