,dataset_name,method,k,SSE,Total_time
0,Syn_n_50000_d_2_seed_5,basic,3,825348.2251046004,42.453014850616455
1,Syn_n_50000_d_2_seed_5,basic,5,825144.3183650591,85.37935328483582
2,Syn_n_50000_d_2_seed_5,basic,10,824640.5565853884,191.19377422332764
3,Syn_n_50000_d_2_seed_5,basic,20,823692.923557239,408.7167911529541
4,Syn_n_50000_d_2_seed_5,asc,3,825348.2251046016,2.926175355911255
5,Syn_n_50000_d_2_seed_5,asc,5,825144.318365059,6.554466962814331
6,Syn_n_50000_d_2_seed_5,asc,10,824640.7056709387,15.419759035110474
7,Syn_n_50000_d_2_seed_5,asc,20,823692.9235572377,37.42745876312256
