,dataset_name,method,k,SSE,Total_time
0,Syn_n_5000_d_2_seed_0,basic,3,82435.78941155894,0.4497973918914795
1,Syn_n_5000_d_2_seed_0,basic,5,82274.02875432673,0.9085698127746582
2,Syn_n_5000_d_2_seed_0,basic,10,81922.41574324842,1.9597594738006592
3,Syn_n_5000_d_2_seed_0,basic,20,81250.19776101937,4.2755632400512695
4,Syn_n_5000_d_2_seed_0,asc,3,82435.78941155894,0.05086326599121094
5,Syn_n_5000_d_2_seed_0,asc,5,82274.02875432673,0.13164806365966797
6,Syn_n_5000_d_2_seed_0,asc,10,81922.41574324836,0.22041034698486328
7,Syn_n_5000_d_2_seed_0,asc,20,81255.38068358677,0.5365650653839111
