,dataset_name,method,k,SSE,Total_time
0,Syn_n_100000_d_2_seed_2,basic,3,1655202.7331325584,169.96403908729553
1,Syn_n_100000_d_2_seed_2,basic,5,1654982.7110293643,339.43740677833557
2,Syn_n_100000_d_2_seed_2,basic,10,1654445.5690082405,760.7519843578339
3,Syn_n_100000_d_2_seed_2,basic,20,1653449.5977319723,1625.782811164856
4,Syn_n_100000_d_2_seed_2,asc,3,1655202.7858679637,1.9497795104980469
5,Syn_n_100000_d_2_seed_2,asc,5,1654985.8443688382,4.118018388748169
6,Syn_n_100000_d_2_seed_2,asc,10,1654478.5120238825,13.19969654083252
7,Syn_n_100000_d_2_seed_2,asc,20,1653482.0007402415,55.42476487159729
