,dataset_name,method,k,SSE,Total_time
0,Syn_n_100000_d_2_seed_9,basic,3,1648906.8727724103,166.68363451957703
1,Syn_n_100000_d_2_seed_9,basic,5,1648693.6269872705,332.15730023384094
2,Syn_n_100000_d_2_seed_9,basic,10,1648202.5934352695,746.1731863021851
3,Syn_n_100000_d_2_seed_9,basic,20,1647218.6514070882,1579.96870303154
4,Syn_n_100000_d_2_seed_9,asc,3,1648906.8727724114,1.7283744812011719
5,Syn_n_100000_d_2_seed_9,asc,5,1648693.6269872875,4.8779616355896
6,Syn_n_100000_d_2_seed_9,asc,10,1648208.9178874064,17.798363208770752
7,Syn_n_100000_d_2_seed_9,asc,20,1647237.7237755132,52.12715935707092
