,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_6,20,1.01,20,823930.0055440352,823930.38295234,385.81578731536865,137.96646928787231,2.7964460445120856,4.5805869694986e-05
1,Syn_n_50000_d_2_seed_6,20,1.05,20,823930.0055440352,823930.38295234,384.4267609119415,103.09394598007202,3.7288975337722636,4.5805869694986e-05
2,Syn_n_50000_d_2_seed_6,20,1.1,20,823930.0055440352,823930.38295234,385.62171602249146,88.44393539428711,4.360069622675339,4.5805869694986e-05
3,Syn_n_50000_d_2_seed_6,20,1.2,20,823930.0055440352,823930.38295234,386.14078855514526,81.02378463745117,4.765770820049568,4.5805869694986e-05
4,Syn_n_50000_d_2_seed_6,20,1.5,20,823930.0055440352,823930.38295234,385.9360978603363,74.27440786361694,5.196084478640263,4.5805869694986e-05
5,Syn_n_50000_d_2_seed_6,20,2.0,20,823930.0055440352,823930.5723538056,391.0514726638794,72.08469748497009,5.42488886417835,6.879343713718382e-05
6,Syn_n_50000_d_2_seed_6,20,5.0,20,823930.0055440352,823930.5723538056,391.18660593032837,67.55481553077698,5.790654638855605,6.879343713718382e-05
7,Syn_n_50000_d_2_seed_6,20,10.0,20,823930.0055440352,823934.9473226145,390.3875560760498,65.82993173599243,5.930243975364871,0.0005997813583689226
8,Syn_n_50000_d_2_seed_6,20,20.0,20,823930.0055440352,823930.7655677804,387.33093309402466,56.442078828811646,6.862449809277864,9.2243727017109e-05
9,Syn_n_50000_d_2_seed_6,20,50.0,20,823930.0055440352,823969.4851357589,387.52095913887024,46.740952253341675,8.29082293913182,0.004791619610646392
