,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_8,20,1.01,20,821197.6594192045,821197.6594192025,386.6645174026489,126.38742542266846,3.059359078718111,-2.409968475138605e-13
1,Syn_n_50000_d_2_seed_8,20,1.05,20,821197.6594192045,821197.6594192025,391.0262813568115,75.74592733383179,5.1623406712476845,-2.409968475138605e-13
2,Syn_n_50000_d_2_seed_8,20,1.1,20,821197.6594192045,821197.6594192025,386.6564416885376,65.52531456947327,5.900871201138376,-2.409968475138605e-13
3,Syn_n_50000_d_2_seed_8,20,1.2,20,821197.6594192045,821197.6594192025,384.77352499961853,58.137999057769775,6.618279459829397,-2.409968475138605e-13
4,Syn_n_50000_d_2_seed_8,20,1.5,20,821197.6594192045,821197.6594192025,392.279639005661,54.549630641937256,7.191242807500882,-2.409968475138605e-13
5,Syn_n_50000_d_2_seed_8,20,2.0,20,821197.6594192045,821197.6594192025,389.1446180343628,47.12868070602417,8.257065808010637,-2.409968475138605e-13
6,Syn_n_50000_d_2_seed_8,20,5.0,20,821197.6594192045,821197.6594192022,388.7023515701294,40.763477087020874,9.535554357650529,-2.693494178096088e-13
7,Syn_n_50000_d_2_seed_8,20,10.0,20,821197.6594192045,821227.2516813816,387.18296909332275,32.1112904548645,12.057533771106009,0.0036035492597574245
8,Syn_n_50000_d_2_seed_8,20,20.0,20,821197.6594192045,821258.8401420559,386.1753463745117,29.176995277404785,13.235610545324835,0.007450182322084666
9,Syn_n_50000_d_2_seed_8,20,50.0,20,821197.6594192045,821335.6962836385,385.86049938201904,27.299084186553955,14.134558388302013,0.016809213086608994
