,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_8,20,1.01,20,821197.6594192045,821197.6594192025,406.72356700897217,140.9405815601349,2.885780394168702,-2.409968475138605e-13
1,Syn_n_50000_d_2_seed_8,20,1.05,20,821197.6594192045,821197.6594192025,407.78973174095154,90.17040681838989,4.522434201303664,-2.409968475138605e-13
2,Syn_n_50000_d_2_seed_8,20,1.1,20,821197.6594192045,821197.6594192025,406.40354776382446,80.8998293876648,5.023540232901787,-2.409968475138605e-13
3,Syn_n_50000_d_2_seed_8,20,1.2,20,821197.6594192045,821197.6594192025,405.8601932525635,68.5249834060669,5.9228061515536305,-2.409968475138605e-13
4,Syn_n_50000_d_2_seed_8,20,1.5,20,821197.6594192045,821197.6594192025,406.3279974460602,59.12736916542053,6.872079769172159,-2.409968475138605e-13
5,Syn_n_50000_d_2_seed_8,20,2.0,20,821197.6594192045,821197.6594192025,406.6164879798889,55.34497690200806,7.346944758868186,-2.409968475138605e-13
6,Syn_n_50000_d_2_seed_8,20,5.0,20,821197.6594192045,821197.6594192022,406.4633388519287,48.141347885131836,8.44312335877622,-2.693494178096088e-13
7,Syn_n_50000_d_2_seed_8,20,10.0,20,821197.6594192045,821227.2516813816,406.96170830726624,38.48555040359497,10.57440270541776,0.0036035492597574245
8,Syn_n_50000_d_2_seed_8,20,20.0,20,821197.6594192045,821258.8401420559,406.1494002342224,33.21020317077637,12.229657197388585,0.007450182322084666
9,Syn_n_50000_d_2_seed_8,20,50.0,20,821197.6594192045,821335.6962836385,406.9507215023041,32.51510167121887,12.515745010341497,0.016809213086608994
