,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_3,20,1.01,20,822430.1289156048,822430.1289156033,430.6177017688751,176.58174061775208,2.4386309720495776,-1.8401553281439337e-13
1,Syn_n_50000_d_2_seed_3,20,1.05,20,822430.1289156048,822430.1289156033,432.14848375320435,112.59438920021057,3.8380996319876672,-1.8401553281439337e-13
2,Syn_n_50000_d_2_seed_3,20,1.1,20,822430.1289156048,822430.1289156033,430.0369107723236,102.98562479019165,4.17569842051665,-1.8401553281439337e-13
3,Syn_n_50000_d_2_seed_3,20,1.2,20,822430.1289156048,822430.1289156033,427.2894535064697,87.52291822433472,4.882029326436089,-1.8401553281439337e-13
4,Syn_n_50000_d_2_seed_3,20,1.5,20,822430.1289156048,822430.1289156033,429.08273816108704,82.18676018714905,5.220825558569464,-1.8401553281439337e-13
5,Syn_n_50000_d_2_seed_3,20,2.0,20,822430.1289156048,822430.1289156033,426.9841160774231,77.76810765266418,5.490478410307512,-1.8401553281439337e-13
6,Syn_n_50000_d_2_seed_3,20,5.0,20,822430.1289156048,822434.6721906845,429.3485457897186,71.01107740402222,6.046219286984082,0.0005524207978227092
7,Syn_n_50000_d_2_seed_3,20,10.0,20,822430.1289156048,822434.6721906842,428.42433190345764,69.17999410629272,6.1928934432286615,0.0005524207977943991
8,Syn_n_50000_d_2_seed_3,20,20.0,20,822430.1289156048,822434.1374471256,426.8183012008667,63.92604351043701,6.676751410889075,0.00048740085995232135
9,Syn_n_50000_d_2_seed_3,20,50.0,20,822430.1289156048,822463.6282376067,423.87909507751465,54.81989359855652,7.732213020724942,0.004073211914805264
