,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_8,20,1.01,50,821197.6594192045,821197.6594192025,406.4737470149994,140.94605684280396,2.883895840153488,-2.409968475138605e-13
1,Syn_n_50000_d_2_seed_8,20,1.05,50,821197.6594192045,821197.6594192025,407.32644534111023,89.38752746582031,4.556859965691101,-2.409968475138605e-13
2,Syn_n_50000_d_2_seed_8,20,1.1,50,821197.6594192045,821197.6594192025,406.6365792751312,78.35599875450134,5.189603677303277,-2.409968475138605e-13
3,Syn_n_50000_d_2_seed_8,20,1.2,50,821197.6594192045,821197.6594192025,406.20743322372437,69.44790148735046,5.849095862136492,-2.409968475138605e-13
4,Syn_n_50000_d_2_seed_8,20,1.5,50,821197.6594192045,821197.6594192025,406.508412361145,59.75241565704346,6.803213023124478,-2.409968475138605e-13
5,Syn_n_50000_d_2_seed_8,20,2.0,50,821197.6594192045,821197.6594192025,406.286171913147,55.609259843826294,7.306088465377275,-2.409968475138605e-13
6,Syn_n_50000_d_2_seed_8,20,5.0,50,821197.6594192045,821197.6594192027,406.2928822040558,48.477866411209106,8.380997603271425,-2.126442772181122e-13
7,Syn_n_50000_d_2_seed_8,20,10.0,50,821197.6594192045,821227.2516813814,405.8915295600891,37.40196633338928,10.852144134404607,0.0036035492597290717
8,Syn_n_50000_d_2_seed_8,20,20.0,50,821197.6594192045,821287.9566996774,407.248970746994,34.72614932060242,11.727443978517375,0.01099580343869943
9,Syn_n_50000_d_2_seed_8,20,50.0,50,821197.6594192045,821343.9645399186,406.87642073631287,38.714964866638184,10.509538679368147,0.01781606645318499
