,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_2,20,1.01,50,827592.0664996873,827592.0664996844,433.4373428821564,189.77651071548462,2.2839356738514978,-3.5166879474604896e-13
1,Syn_n_50000_d_2_seed_2,20,1.05,50,827592.0664996873,827592.0664996844,433.0424840450287,155.34900736808777,2.7875458709495784,-3.5166879474604896e-13
2,Syn_n_50000_d_2_seed_2,20,1.1,50,827592.0664996873,827592.0664996844,435.72153997421265,151.06959915161133,2.884243702380706,-3.5166879474604896e-13
3,Syn_n_50000_d_2_seed_2,20,1.2,50,827592.0664996873,827592.0664996844,432.24760699272156,141.30165910720825,3.0590412718704676,-3.5166879474604896e-13
4,Syn_n_50000_d_2_seed_2,20,1.5,50,827592.0664996873,827592.0664996844,435.5051655769348,133.68103170394897,3.2577932712354274,-3.5166879474604896e-13
5,Syn_n_50000_d_2_seed_2,20,2.0,50,827592.0664996873,827592.0664996844,433.3158812522888,133.6556260585785,3.2420324832594436,-3.5166879474604896e-13
6,Syn_n_50000_d_2_seed_2,20,5.0,50,827592.0664996873,827592.0664996844,433.5927805900574,124.9411039352417,3.470377377286446,-3.5166879474604896e-13
7,Syn_n_50000_d_2_seed_2,20,10.0,50,827592.0664996873,827608.9831982576,432.9603023529053,125.06106925010681,3.461991049245211,0.002044086604395889
8,Syn_n_50000_d_2_seed_2,20,20.0,50,827592.0664996873,827622.7127252303,433.5987982749939,112.85615921020508,3.8420481550092083,0.003703059367474712
9,Syn_n_50000_d_2_seed_2,20,50.0,50,827592.0664996873,827660.3860286877,431.18025159835815,94.08887958526611,4.582690892897815,0.008255217971022286
