,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_4,20,1.01,20,828915.1019788806,828915.101978878,422.49536776542664,169.77949047088623,2.4884947327479234,-3.089745951157516e-13
1,Syn_n_50000_d_2_seed_4,20,1.05,20,828915.1019788806,828915.1019788773,420.9213819503784,114.0734338760376,3.6899159396550583,-3.932403937836839e-13
2,Syn_n_50000_d_2_seed_4,20,1.1,20,828915.1019788806,828915.1019788773,421.67033863067627,99.42613697052002,4.241041153552029,-3.932403937836839e-13
3,Syn_n_50000_d_2_seed_4,20,1.2,20,828915.1019788806,828915.1019788773,428.0141363143921,87.06617665290833,4.915963382895312,-3.932403937836839e-13
4,Syn_n_50000_d_2_seed_4,20,1.5,20,828915.1019788806,828915.1019788773,424.0714604854584,76.76269388198853,5.52444734596478,-3.932403937836839e-13
5,Syn_n_50000_d_2_seed_4,20,2.0,20,828915.1019788806,828915.1019788773,425.2034034729004,70.25849103927612,6.0519859903510005,-3.932403937836839e-13
6,Syn_n_50000_d_2_seed_4,20,5.0,20,828915.1019788806,828915.1019788777,423.2726774215698,66.29018115997314,6.3851489016166285,-3.511074944497178e-13
7,Syn_n_50000_d_2_seed_4,20,10.0,20,828915.1019788806,828971.1044475314,421.2349474430084,51.35265874862671,8.202787503271644,0.006756116340155448
8,Syn_n_50000_d_2_seed_4,20,20.0,20,828915.1019788806,828989.639722171,421.883332490921,48.640907526016235,8.673426421274543,0.008992204764091719
9,Syn_n_50000_d_2_seed_4,20,50.0,20,828915.1019788806,828987.243379385,420.0700685977936,39.5427508354187,10.623187808712945,0.008703110889422508
