,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_6,20,1.01,5,823930.0055440352,823930.38295234,434.58056569099426,187.9369466304779,2.312374301501597,4.5805869694986e-05
1,Syn_n_50000_d_2_seed_6,20,1.05,5,823930.0055440352,823930.38295234,432.54379320144653,141.76584601402283,3.0511142518675567,4.5805869694986e-05
2,Syn_n_50000_d_2_seed_6,20,1.1,5,823930.0055440352,823930.38295234,433.18371319770813,123.38089561462402,3.510946415486742,4.5805869694986e-05
3,Syn_n_50000_d_2_seed_6,20,1.2,5,823930.0055440352,823930.38295234,431.72664880752563,110.68054914474487,3.9006551028485212,4.5805869694986e-05
4,Syn_n_50000_d_2_seed_6,20,1.5,5,823930.0055440352,823930.38295234,431.0435440540314,100.84882473945618,4.274155352505457,4.5805869694986e-05
5,Syn_n_50000_d_2_seed_6,20,2.0,5,823930.0055440352,823930.5723538056,438.03268909454346,96.09753823280334,4.5582092647719765,6.879343713718382e-05
6,Syn_n_50000_d_2_seed_6,20,5.0,5,823930.0055440352,823930.7655677826,432.7920751571655,88.81696462631226,4.872853705123692,9.22437272855652e-05
7,Syn_n_50000_d_2_seed_6,20,10.0,5,823930.0055440352,823930.7655677801,430.59652614593506,84.03326725959778,5.124119770515705,9.224372698885046e-05
8,Syn_n_50000_d_2_seed_6,20,20.0,5,823930.0055440352,823961.1489744966,431.710134267807,70.47756481170654,6.125497318489907,0.0037798636112110983
9,Syn_n_50000_d_2_seed_6,20,50.0,5,823930.0055440352,823989.5197779995,427.8619599342346,54.934614181518555,7.788567669201518,0.007223214783271025
