,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_1,20,1.01,20,822968.0658165881,822968.0658165761,434.80874729156494,201.05062818527222,2.1626828586224556,-1.4570162131718276e-12
1,Syn_n_50000_d_2_seed_1,20,1.05,20,822968.0658165881,822968.0658165761,436.32883048057556,172.05536532402039,2.535979216102134,-1.4570162131718276e-12
2,Syn_n_50000_d_2_seed_1,20,1.1,20,822968.0658165881,822973.1119851,434.48140382766724,150.82010531425476,2.880792338145929,0.0006131669892734877
3,Syn_n_50000_d_2_seed_1,20,1.2,20,822968.0658165881,822973.1119851,434.8556032180786,138.11955785751343,3.148399907757331,0.0006131669892734877
4,Syn_n_50000_d_2_seed_1,20,1.5,20,822968.0658165881,822973.1119851,434.0313813686371,128.3043565750122,3.382826530250232,0.0006131669892734877
5,Syn_n_50000_d_2_seed_1,20,2.0,20,822968.0658165881,822988.253933615,442.378928899765,104.66259217262268,4.226714814879974,0.00245308631834965
6,Syn_n_50000_d_2_seed_1,20,5.0,20,822968.0658165881,822992.3896267881,435.6764135360718,97.11876583099365,4.486016783761823,0.0029556201765664944
7,Syn_n_50000_d_2_seed_1,20,10.0,20,822968.0658165881,822995.0912332347,434.61717081069946,94.95757722854614,4.576961454741548,0.0032838961521310657
8,Syn_n_50000_d_2_seed_1,20,20.0,20,822968.0658165881,823017.8850916331,432.70251417160034,81.33448791503906,5.320037357628608,0.0060536097467548105
9,Syn_n_50000_d_2_seed_1,20,50.0,20,822968.0658165881,823043.5412635998,433.3295919895172,71.5920398235321,6.052762193361656,0.009171127063934801
