,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_6,20,1.01,10,823930.0055440352,823930.38295234,418.71022367477417,185.27151727676392,2.259981619566988,4.5805869694986e-05
1,Syn_n_50000_d_2_seed_6,20,1.05,10,823930.0055440352,823930.38295234,419.62874960899353,136.14265179634094,3.082272484575416,4.5805869694986e-05
2,Syn_n_50000_d_2_seed_6,20,1.1,10,823930.0055440352,823930.38295234,418.6282503604889,119.03342986106873,3.5168964789899424,4.5805869694986e-05
3,Syn_n_50000_d_2_seed_6,20,1.2,10,823930.0055440352,823930.38295234,419.3945860862732,109.23187589645386,3.839489001212773,4.5805869694986e-05
4,Syn_n_50000_d_2_seed_6,20,1.5,10,823930.0055440352,823930.38295234,419.3195686340332,103.50219464302063,4.051310893264318,4.5805869694986e-05
5,Syn_n_50000_d_2_seed_6,20,2.0,10,823930.0055440352,823930.5723538056,418.75914907455444,98.5200297832489,4.250497589128368,6.879343713718382e-05
6,Syn_n_50000_d_2_seed_6,20,5.0,10,823930.0055440352,823930.7655677826,413.91777086257935,79.25404071807861,5.222670883557369,9.22437272855652e-05
7,Syn_n_50000_d_2_seed_6,20,10.0,10,823930.0055440352,823938.6673335764,406.597820520401,77.66571116447449,5.235229478029749,0.001051277351577144
8,Syn_n_50000_d_2_seed_6,20,20.0,10,823930.0055440352,823945.5756459597,406.9372670650482,67.0157675743103,6.072261525824003,0.0018897359993817182
9,Syn_n_50000_d_2_seed_6,20,50.0,10,823930.0055440352,824005.7166075512,406.9852316379547,44.48105978965759,9.149629832618869,0.009189016422091039
