,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_9,20,1.01,20,825649.5184304834,825649.5184304799,407.0006353855133,172.78754138946533,2.355497578775825,-4.2299542079877037e-13
1,Syn_n_50000_d_2_seed_9,20,1.05,20,825649.5184304834,825649.5184304799,405.88866806030273,144.0299711227417,2.8180847701094534,-4.2299542079877037e-13
2,Syn_n_50000_d_2_seed_9,20,1.1,20,825649.5184304834,825649.5184304799,405.84773325920105,133.00746321678162,3.0513154934601823,-4.2299542079877037e-13
3,Syn_n_50000_d_2_seed_9,20,1.2,20,825649.5184304834,825649.5184304799,406.24511456489563,121.78629612922668,3.3357210743467514,-4.2299542079877037e-13
4,Syn_n_50000_d_2_seed_9,20,1.5,20,825649.5184304834,825649.5184304799,406.3479390144348,110.83513379096985,3.6662376370726366,-4.2299542079877037e-13
5,Syn_n_50000_d_2_seed_9,20,2.0,20,825649.5184304834,825649.5184304799,406.7878439426422,105.95364713668823,3.839300061260327,-4.2299542079877037e-13
6,Syn_n_50000_d_2_seed_9,20,5.0,20,825649.5184304834,825653.3709643382,406.91044783592224,101.29670453071594,4.0170156543694455,0.0004666064436276132
7,Syn_n_50000_d_2_seed_9,20,10.0,20,825649.5184304834,825656.3827319351,406.06019830703735,107.13447761535645,3.790191611004164,0.0008313819966568124
8,Syn_n_50000_d_2_seed_9,20,20.0,20,825649.5184304834,825663.2400791578,407.89443588256836,103.82084941864014,3.9288296923655723,0.0016619217195724873
9,Syn_n_50000_d_2_seed_9,20,50.0,20,825649.5184304834,825671.9679388921,406.42408657073975,86.72174143791199,4.686530503561406,0.0027190118697509725
