,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_5,20,1.01,5,823692.923557239,823692.9235572333,437.08464670181274,160.85437273979187,2.717269286852825,-6.92533662288214e-13
1,Syn_n_50000_d_2_seed_5,20,1.05,5,823692.923557239,823692.9235572333,436.13285207748413,100.12317228317261,4.355963181470067,-6.92533662288214e-13
2,Syn_n_50000_d_2_seed_5,20,1.1,5,823692.923557239,823692.9235572333,434.1660659313202,80.731605052948,5.377894637999225,-6.92533662288214e-13
3,Syn_n_50000_d_2_seed_5,20,1.2,5,823692.923557239,823692.9235572333,433.21874165534973,70.04117918014526,6.185200573809803,-6.92533662288214e-13
4,Syn_n_50000_d_2_seed_5,20,1.5,5,823692.923557239,823692.9235572333,437.36587834358215,65.86984276771545,6.6398500431512595,-6.92533662288214e-13
5,Syn_n_50000_d_2_seed_5,20,2.0,5,823692.923557239,823714.3697891429,432.8684141635895,60.07185959815979,7.205843419184742,0.00260366834417356
6,Syn_n_50000_d_2_seed_5,20,5.0,5,823692.923557239,823692.9235572331,435.98282170295715,56.48594331741333,7.718430393434779,-7.208003423816105e-13
7,Syn_n_50000_d_2_seed_5,20,10.0,5,823692.923557239,823740.4890908442,432.2626860141754,55.98676776885986,7.72080088278649,0.0057746682343406104
8,Syn_n_50000_d_2_seed_5,20,20.0,5,823692.923557239,823749.4357157929,436.4089674949646,58.99026966094971,7.397982243567501,0.006860828463825435
9,Syn_n_50000_d_2_seed_5,20,50.0,5,823692.923557239,823730.7593511166,438.4966812133789,46.56645679473877,9.416578185156697,0.0045934343728732206
