,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_7,20,1.01,20,825512.1282970605,825512.1282970577,406.40825486183167,157.63099122047424,2.5782255869557993,-3.3845265600277483e-13
1,Syn_n_50000_d_2_seed_7,20,1.05,20,825512.1282970605,825512.1282970577,406.34350967407227,106.60348176956177,3.811728312518349,-3.3845265600277483e-13
2,Syn_n_50000_d_2_seed_7,20,1.1,20,825512.1282970605,825512.1282970577,406.96973276138306,92.54697632789612,4.397439537294873,-3.3845265600277483e-13
3,Syn_n_50000_d_2_seed_7,20,1.2,20,825512.1282970605,825512.1282970577,407.6535086631775,83.92536067962646,4.857334009195847,-3.3845265600277483e-13
4,Syn_n_50000_d_2_seed_7,20,1.5,20,825512.1282970605,825512.1282970577,407.2856185436249,76.50603199005127,5.323575252165577,-3.3845265600277483e-13
5,Syn_n_50000_d_2_seed_7,20,2.0,20,825512.1282970605,825512.1282970577,407.7780177593231,72.12449717521667,5.653807426465405,-3.3845265600277483e-13
6,Syn_n_50000_d_2_seed_7,20,5.0,20,825512.1282970605,825515.5505046783,407.60866141319275,65.43249368667603,6.229453264688792,0.00041455570432897464
7,Syn_n_50000_d_2_seed_7,20,10.0,20,825512.1282970605,825515.5505046794,406.9517903327942,65.89510011672974,6.175751908896114,0.00041455570446999654
8,Syn_n_50000_d_2_seed_7,20,20.0,20,825512.1282970605,825544.5271408468,409.42013359069824,72.45112752914429,5.65098360168383,0.0039246962795283415
9,Syn_n_50000_d_2_seed_7,20,50.0,20,825512.1282970605,825571.2588430914,407.8730573654175,63.73355317115784,6.399659787836802,0.007162892464453238
