,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_6,20,1.01,20,823930.0055440352,823930.38295234,420.0341250896454,186.63872718811035,2.2505196612614022,4.5805869694986e-05
1,Syn_n_50000_d_2_seed_6,20,1.05,20,823930.0055440352,823930.38295234,425.735063791275,137.5638473033905,3.0948179491689896,4.5805869694986e-05
2,Syn_n_50000_d_2_seed_6,20,1.1,20,823930.0055440352,823930.38295234,418.5203125476837,121.3499665260315,3.448870440832833,4.5805869694986e-05
3,Syn_n_50000_d_2_seed_6,20,1.2,20,823930.0055440352,823930.38295234,419.8324065208435,108.99800634384155,3.8517439043467814,4.5805869694986e-05
4,Syn_n_50000_d_2_seed_6,20,1.5,20,823930.0055440352,823930.38295234,420.7487425804138,99.29693388938904,4.237278293497997,4.5805869694986e-05
5,Syn_n_50000_d_2_seed_6,20,2.0,20,823930.0055440352,823930.5723538056,418.2305631637573,100.75006651878357,4.1511691020648955,6.879343713718382e-05
6,Syn_n_50000_d_2_seed_6,20,5.0,20,823930.0055440352,823930.5723538056,412.2821481227875,79.04160618782043,5.216014299394592,6.879343713718382e-05
7,Syn_n_50000_d_2_seed_6,20,10.0,20,823930.0055440352,823934.9473226145,406.556978225708,77.94795656204224,5.215749022260915,0.0005997813583689226
8,Syn_n_50000_d_2_seed_6,20,20.0,20,823930.0055440352,823930.7655677804,406.544287443161,67.40895557403564,6.031013000886078,9.2243727017109e-05
9,Syn_n_50000_d_2_seed_6,20,50.0,20,823930.0055440352,823969.4851357589,407.21739888191223,54.87924814224243,7.420243765483789,0.004791619610646392
