,dataset_name,k,theta,max,SSE_b,SSE_a,Total_time_b,Total_time_a,speed_up,Gap
0,Syn_n_50000_d_2_seed_0,20,1.01,5,822470.7707060463,822470.7707060416,400.5906345844269,129.04419565200806,3.104290220574468,-5.661736609897936e-13
1,Syn_n_50000_d_2_seed_0,20,1.05,5,822470.7707060463,822470.7707060416,400.5143492221832,78.30387735366821,5.114872503863575,-5.661736609897936e-13
2,Syn_n_50000_d_2_seed_0,20,1.1,5,822470.7707060463,822470.7707060416,399.3400583267212,62.956156492233276,6.343145461492502,-5.661736609897936e-13
3,Syn_n_50000_d_2_seed_0,20,1.2,5,822470.7707060463,822470.7707060416,400.0566244125366,52.448145627975464,7.6276600368335865,-5.661736609897936e-13
4,Syn_n_50000_d_2_seed_0,20,1.5,5,822470.7707060463,822470.7707060416,400.2982358932495,41.685513973236084,9.602813969146654,-5.661736609897936e-13
5,Syn_n_50000_d_2_seed_0,20,2.0,5,822470.7707060463,822470.7707060416,400.6155984401703,36.07850456237793,11.103996778678173,-5.661736609897936e-13
6,Syn_n_50000_d_2_seed_0,20,5.0,5,822470.7707060463,822473.5622021529,399.7374472618103,31.45936679840088,12.706468309531566,0.000339403685344334
7,Syn_n_50000_d_2_seed_0,20,10.0,5,822470.7707060463,822480.3915400166,399.87727904319763,28.479804515838623,14.040731172182442,0.001169747827283216
8,Syn_n_50000_d_2_seed_0,20,20.0,5,822470.7707060463,822481.4813092465,401.6056225299835,27.037710666656494,14.853536509851498,0.0013022472751285708
9,Syn_n_50000_d_2_seed_0,20,50.0,5,822470.7707060463,822492.7957726008,401.22498178482056,21.80869722366333,18.397475909265914,0.002677914807311516
