,dataset_name,method,k,theta,max,SSE_a,Total_time_a,SSE_b,Total_time_b,speed_up,Gap
0,r01,normalized_50k,3,1,10,368.3415162325827,18.610188007354736,368.3415162325838,43.655354261398315,2.345777175606487,-2.932129316841348e-13
1,r01,normalized_50k,3,64,10,368.3415162325827,18.248189449310303,368.3415162325838,41.5668420791626,2.2778611650556724,-2.932129316841348e-13
2,r01,normalized_50k,4,1,10,328.24510387442757,36.89744234085083,328.24510387442723,62.471477031707764,1.6931113125568262,1.0390421948085583e-13
3,r01,normalized_50k,4,64,10,328.24510387442757,34.58413600921631,328.24510387442723,61.41825270652771,1.775908257189377,1.0390421948085583e-13
4,r01,normalized_50k,5,1,10,300.95825753225,50.78491997718811,300.958257532253,81.93341183662415,1.6133413594710302,-1.001036231511262e-12
5,r01,normalized_50k,5,64,10,300.9582575322508,42.78417229652405,300.958257532253,81.50846362113953,1.9051078762545464,-7.366115665837589e-13
6,r01,normalized_50k,6,1,10,254.45867378425635,63.20567584037781,254.4586737842568,104.63769340515137,1.6555110283039718,-1.7871167216411039e-13
7,r01,normalized_50k,6,64,10,255.08522492915708,49.875624656677246,254.4586737842568,103.99497485160828,2.0850861631802267,0.2462290381311577
8,r01,normalized_50k,7,1,10,245.04917123471614,76.22339487075806,245.04917123471768,123.96680116653442,1.6263615833003575,-6.263119771059138e-13
9,r01,normalized_50k,7,64,10,245.7540725910592,59.281715631484985,245.04917123471768,123.6549551486969,2.0858869186137854,0.2876571068532017
10,r01,normalized_50k,8,1,10,227.64763000696126,87.9730715751648,227.6476300069623,148.67632579803467,1.6900208567914399,-4.4945846326766133e-13
11,r01,normalized_50k,8,64,10,228.04307151243768,64.0486478805542,227.6476300069623,144.14555859565735,2.250563647564859,0.17370771901438
12,r01,normalized_50k,9,1,10,221.34879364919922,101.87164688110352,221.1332938831727,164.24984455108643,1.6123214808020703,0.09745242891392104
13,r01,normalized_50k,9,64,10,221.9539660737452,70.03122782707214,221.1332938831727,164.1094629764557,2.3433754921688736,0.37112104476047425
14,r01,normalized_50k,10,1,10,207.1667245682071,116.60619854927063,207.1667245682096,186.3935785293579,1.5984877377732147,-1.2072935144814064e-12
15,r01,normalized_50k,10,64,10,207.56918010525777,75.08220267295837,207.1667245682096,188.47957944869995,2.5103096704511416,0.19426649616969502
16,r01,normalized_50k,11,1,10,196.92887140031945,128.63420915603638,196.92887140032144,207.18696236610413,1.6106676732841836,-1.010273225038669e-12
17,r01,normalized_50k,11,64,10,197.37224803982724,80.3635482788086,196.92887140032144,204.672789812088,2.54683614892175,0.22514557482254294
18,r01,normalized_50k,12,1,10,185.60608209779252,138.96795773506165,185.60608209779502,227.37306094169617,1.6361545830239246,-1.3475368918986871e-12
19,r01,normalized_50k,12,64,10,186.0494587373003,84.16933870315552,185.60608209779502,227.8709855079651,2.70729209732311,0.23888044750154003
20,r01,normalized_50k,13,1,10,175.52297969716057,151.2611584663391,175.52297969716204,247.84028029441833,1.6384925436728786,-8.42014471797908e-13
21,r01,normalized_50k,13,64,10,175.96635633666835,86.87247276306152,175.52297969716204,244.18107414245605,2.8107991677460653,0.25260318635844153
22,r01,normalized_50k,14,1,10,169.25864311259303,163.91097354888916,169.00864357337244,267.00728940963745,1.6289775091232566,0.14792115594493999
23,r01,normalized_50k,14,64,10,169.88878166322337,91.64385604858398,169.00864357337244,267.3145241737366,2.9168842920797955,0.5207651343990775
24,r01,normalized_50k,15,1,10,163.80808621482706,183.53628659248352,163.5580866756059,294.04848074913025,1.6021272207714625,0.15285061368870306
25,r01,normalized_50k,15,64,10,164.262961226262,94.91822504997253,163.5580866756059,290.11067962646484,3.056427566715743,0.4309628248795382
26,r01,normalized_50k,16,1,10,157.3062633079282,190.893723487854,157.05626376870705,312.62337350845337,1.6376828310352731,0.15917833088739733
27,r01,normalized_50k,16,64,10,157.94391633536043,96.93236589431763,157.05626376870705,314.3709011077881,3.2431984735680235,0.5651812575655032
28,r01,normalized_50k,17,1,10,151.7428867118262,203.88759326934814,151.49036465138238,334.7661461830139,1.6419152377789221,0.16669182955955006
29,r01,normalized_50k,17,64,10,152.37300617924848,99.85148620605469,151.49036465138238,329.2892105579376,3.2977897782954635,0.5826387241837327
30,r01,normalized_50k,18,1,10,146.00239743192185,214.8018081188202,145.75239789270086,347.99470376968384,1.6200734380093598,0.17152344855762655
31,r01,normalized_50k,18,64,10,146.70197310939295,103.17019653320312,145.75239789270086,356.4557914733887,3.455026775670346,0.6514988641155319
32,r01,normalized_50k,19,1,10,139.929272561501,228.39393591880798,139.67927302228048,369.8078804016113,1.6191668089343438,0.1789811285605939
33,r01,normalized_50k,19,64,10,140.60987608993784,105.09542870521545,139.67927302228048,367.67937421798706,3.4985287062227917,0.6662427771290851
34,r01,normalized_50k,20,1,10,134.365895965399,241.92292404174805,134.1133739049558,389.64289832115173,1.6106075927468204,0.18828999158738383
35,r01,normalized_50k,20,64,10,135.8661259547537,110.18781447410583,134.1133739049558,395.0646290779114,3.5853749433495814,1.3069181683849376
