,dataset_name,method,k,SSE,Total_time
0,Syn_n_10000_d_2_seed_2,basic,3,166914.68515431654,1.7343623638153076
1,Syn_n_10000_d_2_seed_2,basic,5,166708.51100088915,3.381953477859497
2,Syn_n_10000_d_2_seed_2,basic,10,166260.42011541096,7.83754563331604
3,Syn_n_10000_d_2_seed_2,basic,20,165441.36942774107,16.42404818534851
4,Syn_n_10000_d_2_seed_2,asc,3,166918.02496672032,0.014959335327148438
5,Syn_n_10000_d_2_seed_2,asc,5,166708.51100088924,0.057845115661621094
6,Syn_n_10000_d_2_seed_2,asc,10,166262.65563652114,0.2074451446533203
7,Syn_n_10000_d_2_seed_2,asc,20,165449.70780817122,1.3284480571746826
