,dataset_name,method,k,theta,max,SSE,Total_time,allSSEs
10,Syn_n_50000_d_2_seed_9,asc,20,1.1,20,825649.5184304799,213.2224097251892,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401774, 826584.6441252669, 826495.18533447, 826398.920722829, 826305.7685778161, 826209.4320630338, 826114.178184645, 826023.7768057237, 825928.5229273351, 825835.3026371942, 825742.7387206209, 825649.5184304799)"
11,Syn_n_50000_d_2_seed_9,asc,20,1.1,50,825649.5184304799,213.72131419181824,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401774, 826584.6441252669, 826495.18533447, 826398.920722829, 826305.7685778161, 826209.4320630338, 826114.178184645, 826023.7768057237, 825928.5229273351, 825835.3026371942, 825742.7387206209, 825649.5184304799)"
12,Syn_n_50000_d_2_seed_9,asc,20,1.2,5,825649.5184304799,196.20427060127258,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401774, 826584.6441252669, 826495.18533447, 826398.920722829, 826305.7685778161, 826209.4320630338, 826114.178184645, 826023.7768057237, 825928.5229273351, 825835.3026371942, 825742.7387206209, 825649.5184304799)"
13,Syn_n_50000_d_2_seed_9,asc,20,1.2,10,825649.5184304799,198.20522332191467,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401774, 826584.6441252669, 826495.18533447, 826398.920722829, 826305.7685778161, 826209.4320630338, 826114.178184645, 826023.7768057237, 825928.5229273351, 825835.3026371942, 825742.7387206209, 825649.5184304799)"
14,Syn_n_50000_d_2_seed_9,asc,20,1.2,20,825649.5184304799,197.86822080612183,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401774, 826584.6441252669, 826495.18533447, 826398.920722829, 826305.7685778161, 826209.4320630338, 826114.178184645, 826023.7768057237, 825928.5229273351, 825835.3026371942, 825742.7387206209, 825649.5184304799)"
15,Syn_n_50000_d_2_seed_9,asc,20,1.2,50,825649.5184304799,220.24877905845642,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401774, 826584.6441252669, 826495.18533447, 826398.920722829, 826305.7685778161, 826209.4320630338, 826114.178184645, 826023.7768057237, 825928.5229273351, 825835.3026371942, 825742.7387206209, 825649.5184304799)"
16,Syn_n_50000_d_2_seed_9,asc,20,1.5,5,825649.5184304799,201.062406539917,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401774, 826584.6441252669, 826495.18533447, 826398.920722829, 826305.7685778161, 826209.4320630338, 826114.178184645, 826023.7768057237, 825928.5229273351, 825835.3026371942, 825742.7387206209, 825649.5184304799)"
17,Syn_n_50000_d_2_seed_9,asc,20,1.5,10,825649.5184304799,191.21078872680664,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401774, 826584.6441252669, 826495.18533447, 826398.920722829, 826305.7685778161, 826209.4320630338, 826114.178184645, 826023.7768057237, 825928.5229273351, 825835.3026371942, 825742.7387206209, 825649.5184304799)"
18,Syn_n_50000_d_2_seed_9,asc,20,1.5,20,825649.5184304799,202.24130940437317,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401774, 826584.6441252669, 826495.18533447, 826398.920722829, 826305.7685778161, 826209.4320630338, 826114.178184645, 826023.7768057237, 825928.5229273351, 825835.3026371942, 825742.7387206209, 825649.5184304799)"
19,Syn_n_50000_d_2_seed_9,asc,20,1.5,50,825649.5184304799,223.3976902961731,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401774, 826584.6441252669, 826495.18533447, 826398.920722829, 826305.7685778161, 826209.4320630338, 826114.178184645, 826023.7768057237, 825928.5229273351, 825835.3026371942, 825742.7387206209, 825649.5184304799)"
20,Syn_n_50000_d_2_seed_9,asc,20,2.0,5,825649.5184304799,184.55193948745728,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401771, 826584.6441252669, 826495.1853344697, 826398.920722829, 826305.7685778161, 826209.4320630338, 826114.178184645, 826023.7768057237, 825928.5229273351, 825835.3026371942, 825742.7387206209, 825649.5184304799)"
21,Syn_n_50000_d_2_seed_9,asc,20,2.0,10,825649.5184304799,180.91178178787231,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401771, 826584.6441252669, 826495.1853344697, 826398.920722829, 826305.7685778161, 826209.4320630338, 826114.178184645, 826023.7768057237, 825928.5229273351, 825835.3026371942, 825742.7387206209, 825649.5184304799)"
22,Syn_n_50000_d_2_seed_9,asc,20,2.0,20,825649.5184304799,180.35872673988342,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401771, 826584.6441252669, 826495.1853344697, 826398.920722829, 826305.7685778161, 826209.4320630338, 826114.178184645, 826023.7768057237, 825928.5229273351, 825835.3026371942, 825742.7387206209, 825649.5184304799)"
23,Syn_n_50000_d_2_seed_9,asc,20,2.0,50,825649.5184304799,180.324951171875,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401771, 826584.6441252669, 826495.1853344697, 826398.920722829, 826305.7685778161, 826209.4320630338, 826114.178184645, 826023.7768057237, 825928.5229273351, 825835.3026371942, 825742.7387206209, 825649.5184304799)"
24,Syn_n_50000_d_2_seed_9,asc,20,5.0,5,825654.8408282408,173.78951334953308,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827089.1489071724, 826988.2296204362, 826897.9309361172, 826796.0130395057, 826700.6766149334, 826599.0718417646, 826496.746232887, 826409.1074746933, 826311.0909755765, 826217.8706854361, 826122.4780680153, 826033.6727639125, 825935.8789133437, 825841.4399829125, 825752.0722266295, 825654.8408282408)"
25,Syn_n_50000_d_2_seed_9,asc,20,5.0,10,825649.5184304804,173.67922377586365,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827089.1489071724, 826988.2296204362, 826897.9309361172, 826796.0130395057, 826700.6766149334, 826599.0718417646, 826496.7462328868, 826406.0214927265, 826305.7685778162, 826217.8706854358, 826121.534170654, 826029.4156273898, 825930.5565155833, 825840.4960855512, 825747.7126064958, 825649.5184304804)"
26,Syn_n_50000_d_2_seed_9,asc,20,5.0,20,825653.3709643382,174.46939063072205,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401771, 826584.6441252669, 826495.1853344697, 826398.9888679569, 826308.2911748406, 826209.4320630342, 826119.9732722368, 826023.776805724, 825928.3939779314, 825839.0262216483, 825742.7387206212, 825653.3709643382)"
27,Syn_n_50000_d_2_seed_9,asc,20,5.0,50,825653.3709643382,172.46116065979004,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827078.7035376986, 826987.497631267, 826885.4271740383, 826791.6706994771, 826684.8970401771, 826584.6441252669, 826495.1853344697, 826398.9888679569, 826308.2911748406, 826209.4320630342, 826119.9732722368, 826023.776805724, 825928.3939779314, 825839.0262216483, 825742.7387206212, 825653.3709643382)"
28,Syn_n_50000_d_2_seed_9,asc,20,10.0,5,825655.7847256019,191.82946491241455,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827089.1489071724, 826988.2296204361, 826897.9309361172, 826797.6780212072, 826700.6766149334, 826599.0718417646, 826496.746232887, 826409.1074746931, 826311.0909755768, 826217.8706854361, 826122.9744807421, 826034.3868543074, 825936.8228107048, 825842.7762666828, 825752.1751179367, 825655.7847256019)"
29,Syn_n_50000_d_2_seed_9,asc,20,10.0,10,825656.3827319352,185.18085312843323,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827089.1489071724, 826988.2296204361, 826897.9309361172, 826797.6780212072, 826700.6766149334, 826599.0718417645, 826496.7462328868, 826409.1074746931, 826311.0909755765, 826217.8706854358, 826122.2362033048, 826033.442956946, 825936.5809459947, 825842.0379892454, 825751.4368404994, 825656.3827319352)"
30,Syn_n_50000_d_2_seed_9,asc,20,10.0,20,825656.3827319351,185.23751616477966,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827089.1489071724, 826988.2296204361, 826897.9309361172, 826797.6780212072, 826700.6766149334, 826599.0718417646, 826496.7462328868, 826409.107474693, 826311.0909755765, 826217.8706854358, 826122.2362033047, 826033.442956946, 825936.5809459946, 825842.0379892454, 825751.4368404993, 825656.3827319351)"
31,Syn_n_50000_d_2_seed_9,asc,20,10.0,50,825656.3827319352,179.36908388137817,"(827483.28194564, 827403.4733201341, 827271.9335505606, 827193.8248725396, 827089.1489071724, 826988.2296204361, 826897.9309361172, 826797.6780212071, 826700.6766149334, 826599.0718417645, 826496.7462328868, 826409.107474693, 826311.0909755765, 826217.8706854358, 826122.2362033047, 826033.442956946, 825936.5809459947, 825842.0379892454, 825751.4368404993, 825656.3827319352)"
