,dataset_name,method,k,theta,max,SSE,Total_time,allSSEs
21,Syn_n_50000_d_2_seed_5,asc,20,2.0,10,823692.9235572333,83.57567381858826,"(825574.2785655768, 825480.0672797527, 825348.2251046016, 825266.6424070138, 825144.3183650571, 825043.714287157, 824956.6657454345, 824839.8075476126, 824744.1134659529, 824640.5565853848, 824540.2067264084, 824436.6498458403, 824344.5604787465, 824248.0937659745, 824161.8415359608, 824067.9573739343, 823975.002620568, 823872.3610926478, 823780.2717255539, 823692.9235572333)"
22,Syn_n_50000_d_2_seed_5,asc,20,2.0,20,823692.9235572333,83.82171869277954,"(825574.2785655768, 825480.0672797527, 825348.2251046016, 825266.6424070138, 825144.3183650571, 825043.714287157, 824956.6657454345, 824839.8075476126, 824744.1134659529, 824640.5565853848, 824540.2067264084, 824436.6498458403, 824344.5604787465, 824248.0937659745, 824161.8415359608, 824067.9573739343, 823975.002620568, 823872.3610926478, 823780.2717255539, 823692.9235572333)"
23,Syn_n_50000_d_2_seed_5,asc,20,2.0,50,823692.9235572333,84.4595696926117,"(825574.2785655768, 825480.0672797527, 825348.2251046016, 825266.6424070138, 825144.3183650571, 825043.714287157, 824956.6657454345, 824839.8075476126, 824744.1134659529, 824640.5565853848, 824540.2067264084, 824436.6498458403, 824344.5604787465, 824248.0937659745, 824161.8415359608, 824067.9573739343, 823975.002620568, 823872.3610926478, 823780.2717255539, 823692.9235572333)"
24,Syn_n_50000_d_2_seed_5,asc,20,5.0,5,823723.5729697236,79.01157879829407,"(825574.2785655768, 825480.0672797527, 825348.2251046016, 825266.6424070138, 825144.3183650571, 825059.6041409342, 824956.6657454345, 824860.8334365595, 824744.1134659528, 824661.2232983654, 824540.2067264083, 824457.6757347874, 824344.5604787465, 824269.1196549218, 824161.8415359608, 824094.359611929, 823975.002620568, 823893.3869815951, 823780.2717255539, 823723.5729697236)"
25,Syn_n_50000_d_2_seed_5,asc,20,5.0,10,823692.9235572333,75.40557098388672,"(825574.2785655768, 825480.0672797527, 825348.2251046016, 825266.6424070138, 825144.3183650571, 825043.7142871568, 824956.6657454345, 824839.8075476123, 824744.1134659528, 824640.5565853845, 824540.2067264083, 824436.6498458401, 824344.5604787465, 824248.0937659745, 824161.8415359608, 824067.9573739343, 823975.002620568, 823872.3610926478, 823780.2717255539, 823692.9235572333)"
26,Syn_n_50000_d_2_seed_5,asc,20,5.0,20,823692.9235572333,75.5744845867157,"(825574.2785655768, 825480.0672797527, 825348.2251046016, 825266.6424070138, 825144.3183650571, 825043.7142871568, 824956.6657454345, 824839.8075476123, 824744.1134659528, 824640.5565853845, 824540.2067264083, 824436.6498458401, 824344.5604787465, 824248.0937659745, 824161.8415359608, 824067.9573739343, 823975.002620568, 823872.3610926478, 823780.2717255539, 823692.9235572333)"
27,Syn_n_50000_d_2_seed_5,asc,20,5.0,50,823692.9235572332,75.76327180862427,"(825574.2785655768, 825480.0672797527, 825348.2251046016, 825266.6424070138, 825144.3183650571, 825043.7142871568, 824956.6657454345, 824839.8075476123, 824744.1134659527, 824640.5565853845, 824540.2067264082, 824436.6498458401, 824344.5604787465, 824248.0937659745, 824161.8415359608, 824067.9573739343, 823975.002620568, 823872.3610926477, 823780.2717255539, 823692.9235572332)"
28,Syn_n_50000_d_2_seed_5,asc,20,10.0,5,823744.2386464787,78.1787679195404,"(825574.2785655768, 825480.0672797527, 825348.2251046016, 825270.6760565778, 825144.3183650571, 825063.1809665648, 824956.6657454345, 824867.8679141761, 824752.75900589, 824662.6181114642, 824548.467218292, 824468.5739662031, 824344.5604787475, 824288.9759370442, 824161.8415359603, 824099.8814942973, 823982.4040005456, 823916.279928045, 823801.2548138573, 823744.2386464787)"
29,Syn_n_50000_d_2_seed_5,asc,20,10.0,10,823734.1348987967,87.41427850723267,"(825574.2785655768, 825480.0672797527, 825348.2251046016, 825270.6760565778, 825144.3183650571, 825043.7142871564, 824969.0162871464, 824839.8075476119, 824775.4145121014, 824662.6181114642, 824570.5287443716, 824468.5739662031, 824376.4845991104, 824293.9256395585, 824193.7656563234, 824098.3293582717, 824006.9267409309, 823904.2852130105, 823837.2737772339, 823734.1348987967)"
30,Syn_n_50000_d_2_seed_5,asc,20,10.0,20,823730.8661708168,83.42441320419312,"(825574.2785655768, 825480.0672797527, 825348.2251046016, 825270.6760565778, 825144.3183650571, 825043.7142871564, 824969.0162871464, 824839.8075476119, 824766.1749920323, 824662.6181114642, 824566.608964403, 824463.0520838348, 824370.9627167421, 824279.6896197407, 824188.2437739555, 824094.359611929, 824002.2702448353, 823906.0090899543, 823813.9197228606, 823730.8661708168)"
31,Syn_n_50000_d_2_seed_5,asc,20,10.0,50,823736.3406114035,86.24884557723999,"(825574.2785655768, 825480.0672797527, 825348.2251046016, 825270.6760565778, 825144.3183650571, 825043.7142871564, 824971.3917926557, 824839.8075476119, 824766.1749920323, 824662.6181114642, 824570.5287443715, 824468.5739662031, 824376.4845991104, 824285.2115021091, 824193.7656563238, 824105.2499881012, 824007.7921272035, 823917.1396816843, 823819.4416052282, 823736.3406114035)"
