,dataset_name,method,k,theta,max,SSE,Total_time,allSSEs
13,Syn_n_50000_d_2_seed_4,asc,20,1.2,10,828915.1019788774,130.11265683174133,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437917, 830029.8713314837, 829922.7961361674, 829821.3678700932, 829733.717380335, 829632.2891142608, 829540.4641019522, 829440.6314138559, 829356.5314601352, 829267.892268561, 829178.6687367609, 829093.4774166499, 829005.6328751686, 828915.1019788774)"
14,Syn_n_50000_d_2_seed_4,asc,20,1.2,20,828915.1019788773,130.32248640060425,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437917, 830029.8713314837, 829922.7961361674, 829821.3678700931, 829733.717380335, 829632.2891142608, 829540.464101952, 829440.6314138558, 829356.5314601352, 829267.8922685608, 829178.6687367607, 829093.4774166497, 829005.6328751685, 828915.1019788773)"
15,Syn_n_50000_d_2_seed_4,asc,20,1.2,50,828915.1019788773,130.8934166431427,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437917, 830029.8713314837, 829922.7961361674, 829821.3678700931, 829733.717380335, 829632.2891142608, 829540.464101952, 829440.6314138558, 829356.5314601352, 829267.8922685608, 829178.6687367607, 829093.4774166497, 829005.6328751685, 828915.1019788773)"
16,Syn_n_50000_d_2_seed_4,asc,20,1.5,5,828915.1019788774,113.73442387580872,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437917, 830029.8713314837, 829922.7961361674, 829821.3678700932, 829733.717380335, 829632.2891142608, 829540.4641019522, 829440.6314138559, 829356.5314601352, 829267.892268561, 829178.6687367609, 829093.4774166499, 829005.6328751686, 828915.1019788774)"
17,Syn_n_50000_d_2_seed_4,asc,20,1.5,10,828915.1019788774,113.5326452255249,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437917, 830029.8713314837, 829922.7961361674, 829821.3678700932, 829733.717380335, 829632.2891142608, 829540.4641019522, 829440.6314138559, 829356.5314601352, 829267.892268561, 829178.6687367609, 829093.4774166499, 829005.6328751686, 828915.1019788774)"
18,Syn_n_50000_d_2_seed_4,asc,20,1.5,20,828915.1019788773,113.64639973640442,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437917, 830029.8713314837, 829922.7961361674, 829821.3678700931, 829733.717380335, 829632.2891142608, 829540.464101952, 829440.6314138558, 829356.5314601352, 829267.8922685608, 829178.6687367607, 829093.4774166497, 829005.6328751685, 828915.1019788773)"
19,Syn_n_50000_d_2_seed_4,asc,20,1.5,50,828915.1019788773,114.27853012084961,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437917, 830029.8713314837, 829922.7961361674, 829821.3678700931, 829733.717380335, 829632.2891142608, 829540.464101952, 829440.6314138558, 829356.5314601352, 829267.8922685608, 829178.6687367607, 829093.4774166497, 829005.6328751685, 828915.1019788773)"
20,Syn_n_50000_d_2_seed_4,asc,20,2.0,5,828915.1019788774,103.50235962867737,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437917, 830029.8713314837, 829922.7961361674, 829821.3678700932, 829733.717380335, 829632.2891142608, 829540.4641019522, 829440.6314138559, 829356.5314601352, 829267.892268561, 829178.6687367609, 829093.4774166499, 829005.6328751686, 828915.1019788774)"
21,Syn_n_50000_d_2_seed_4,asc,20,2.0,10,828915.1019788774,103.67725229263306,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437917, 830029.8713314837, 829922.7961361674, 829821.3678700932, 829733.717380335, 829632.2891142608, 829540.4641019522, 829440.6314138559, 829356.5314601352, 829267.892268561, 829178.6687367609, 829093.4774166499, 829005.6328751686, 828915.1019788774)"
22,Syn_n_50000_d_2_seed_4,asc,20,2.0,20,828915.1019788773,103.7830023765564,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437917, 830029.8713314837, 829922.7961361674, 829821.3678700931, 829733.717380335, 829632.2891142608, 829540.464101952, 829440.6314138558, 829356.5314601352, 829267.8922685608, 829178.6687367607, 829093.4774166497, 829005.6328751685, 828915.1019788773)"
23,Syn_n_50000_d_2_seed_4,asc,20,2.0,50,828915.1019788773,104.30336546897888,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437917, 830029.8713314837, 829922.7961361674, 829821.3678700931, 829733.717380335, 829632.2891142608, 829540.464101952, 829440.6314138558, 829356.5314601352, 829267.8922685608, 829178.6687367607, 829093.4774166497, 829005.6328751685, 828915.1019788773)"
24,Syn_n_50000_d_2_seed_4,asc,20,5.0,5,828933.2274798577,86.83152413368225,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437918, 830029.8713314837, 829930.0386433868, 829839.4933710735, 829741.2879531388, 829649.4629408303, 829549.630252734, 829458.7569148361, 829374.6569611155, 829286.0177695412, 829196.7942377412, 829111.60291763, 829023.7583761489, 828933.2274798577)"
25,Syn_n_50000_d_2_seed_4,asc,20,5.0,10,828923.5409634776,89.98298168182373,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437918, 830029.8713314837, 829930.0386433868, 829829.1100193218, 829741.2879531388, 829640.7280988607, 829548.9723005148, 829449.0703984558, 829365.0396586979, 829276.3312531611, 829187.1077213609, 829101.9164012498, 829014.0718597687, 828923.5409634776)"
26,Syn_n_50000_d_2_seed_4,asc,20,5.0,20,828922.6725516816,89.04496216773987,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437918, 830029.8713314837, 829922.7961361674, 829828.9384428973, 829733.717380335, 829639.8596870648, 829542.05967993, 829448.2019866599, 829364.1020329394, 829275.4628413651, 829186.2393095649, 829101.0479894539, 829013.2034479728, 828922.6725516816)"
27,Syn_n_50000_d_2_seed_4,asc,20,5.0,50,828915.1019788777,91.29413866996765,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437918, 830029.8713314837, 829922.7961361674, 829821.3678700934, 829733.717380335, 829632.289114261, 829540.4641019524, 829440.631413856, 829356.5314601355, 829267.8922685612, 829178.6687367611, 829093.4774166499, 829005.6328751688, 828915.1019788777)"
28,Syn_n_50000_d_2_seed_4,asc,20,10.0,5,828968.8672579618,72.4589614868164,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437918, 830029.8713314838, 829930.0386433868, 829846.8313880076, 829751.6437597077, 829667.5438059878, 829578.3262578961, 829489.6670231647, 829404.5092084097, 829316.0668645038, 829225.5359682126, 829142.0254223188, 829052.9672116808, 828968.8672579618)"
29,Syn_n_50000_d_2_seed_4,asc,20,10.0,10,828955.0167269846,78.98641395568848,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437918, 830029.8713314838, 829936.0790647906, 829850.583749464, 829756.7914827709, 829674.6116758017, 829579.7224014325, 829487.9666030863, 829394.1051224312, 829312.0764133506, 829217.276120377, 829132.6377334422, 829044.1028692027, 828955.0167269846)"
30,Syn_n_50000_d_2_seed_4,asc,20,10.0,20,828971.1044475314,73.36960458755493,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437918, 830029.8713314837, 829936.0790647906, 829850.583749464, 829756.7914827709, 829674.6116758017, 829579.9624807166, 829495.324093782, 829406.4597730528, 829317.7030873243, 829227.1721910331, 829145.3076436826, 829054.7767473914, 828971.1044475314)"
31,Syn_n_50000_d_2_seed_4,asc,20,10.0,50,828971.1044475312,72.88522100448608,"(830826.2678053553, 830789.7441854959, 830533.759316792, 830480.5536460418, 830310.7750996249, 830245.0393876543, 830121.6963437918, 830029.8713314837, 829936.0790647906, 829850.583749464, 829756.7914827709, 829674.6116758017, 829579.9624807165, 829495.324093782, 829406.4597730527, 829317.7030873242, 829227.172191033, 829145.3076436825, 829054.7767473913, 828971.1044475312)"
