,dataset_name,method,k,theta,max,SSE,Total_time,allSSEs
20,Syn_n_50000_d_2_seed_2,asc,20,2.0,5,827592.0664996844,189.4439435005188,"(829562.6947738976, 829454.3546117231, 829288.6495423694, 829202.280344689, 829068.6274391734, 828956.7444448492, 828862.4532857458, 828761.2131954858, 828662.1439921606, 828550.2609978367, 828455.9698387334, 828354.871119998, 828260.5799608954, 828167.6277928089, 828074.7752196053, 827966.9079953358, 827872.6168362328, 827779.3098268742, 827685.0186677708, 827592.0664996844)"
21,Syn_n_50000_d_2_seed_2,asc,20,2.0,10,827592.0664996844,219.47726321220398,"(829562.6947738976, 829454.3546117231, 829288.6495423694, 829202.280344689, 829068.6274391734, 828956.7444448492, 828862.4532857458, 828761.2131954858, 828662.1439921606, 828550.2609978367, 828455.9698387334, 828354.871119998, 828260.5799608954, 828167.6277928089, 828074.7752196053, 827966.9079953358, 827872.6168362328, 827779.3098268742, 827685.0186677708, 827592.0664996844)"
22,Syn_n_50000_d_2_seed_2,asc,20,2.0,20,827592.0664996844,242.62765312194824,"(829562.6947738976, 829454.3546117231, 829288.6495423694, 829202.280344689, 829068.6274391734, 828956.7444448492, 828862.4532857458, 828761.2131954858, 828662.1439921606, 828550.2609978367, 828455.9698387334, 828354.871119998, 828260.5799608954, 828167.6277928089, 828074.7752196053, 827966.9079953358, 827872.6168362328, 827779.3098268742, 827685.0186677708, 827592.0664996844)"
23,Syn_n_50000_d_2_seed_2,asc,20,2.0,50,827592.0664996844,190.89077711105347,"(829562.6947738976, 829454.3546117231, 829288.6495423694, 829202.280344689, 829068.6274391734, 828956.7444448492, 828862.4532857458, 828761.2131954858, 828662.1439921606, 828550.2609978367, 828455.9698387334, 828354.871119998, 828260.5799608954, 828167.6277928089, 828074.7752196053, 827966.9079953358, 827872.6168362328, 827779.3098268742, 827685.0186677708, 827592.0664996844)"
24,Syn_n_50000_d_2_seed_2,asc,20,5.0,5,827592.0664996845,182.28667664527893,"(829562.6947738976, 829454.3546117231, 829288.6495423694, 829202.280344689, 829068.6274391734, 828956.7444448492, 828862.4532857459, 828761.2131954858, 828651.7899412249, 828550.2609978367, 828455.9698387336, 828354.871119998, 828254.3472804795, 828160.0561213761, 828061.5714112794, 827966.9079953362, 827872.6168362328, 827779.3098268742, 827685.0186677708, 827592.0664996845)"
25,Syn_n_50000_d_2_seed_2,asc,20,5.0,10,827592.0664996844,180.5277225971222,"(829562.6947738976, 829454.3546117231, 829288.6495423694, 829202.280344689, 829068.6274391734, 828956.7444448492, 828862.4532857459, 828761.2131954858, 828651.7899412249, 828550.2609978367, 828455.9698387336, 828354.871119998, 828254.3472804795, 828160.0561213761, 828061.5714112794, 827966.9079953362, 827872.6168362328, 827779.3098268742, 827685.0186677708, 827592.0664996844)"
26,Syn_n_50000_d_2_seed_2,asc,20,5.0,20,827592.0664996844,185.5918755531311,"(829562.6947738976, 829454.3546117231, 829288.6495423694, 829202.280344689, 829068.6274391734, 828956.7444448492, 828862.4532857458, 828761.2131954858, 828651.7899412249, 828550.2609978367, 828455.9698387334, 828354.871119998, 828254.3472804795, 828160.0561213761, 828061.5714112794, 827966.9079953361, 827872.6168362328, 827779.3098268742, 827685.0186677708, 827592.0664996844)"
27,Syn_n_50000_d_2_seed_2,asc,20,5.0,50,827592.0664996844,202.72909665107727,"(829562.6947738976, 829454.3546117231, 829288.6495423694, 829202.280344689, 829068.6274391734, 828956.7444448492, 828862.4532857458, 828761.2131954858, 828651.7899412249, 828550.2609978367, 828455.9698387334, 828354.871119998, 828254.3472804795, 828160.0561213761, 828061.5714112794, 827966.9079953361, 827872.6168362328, 827779.3098268742, 827685.0186677708, 827592.0664996844)"
28,Syn_n_50000_d_2_seed_2,asc,20,10.0,5,827610.6944461139,187.0144612789154,"(829562.6947738976, 829454.3546117231, 829288.6495423694, 829202.280344689, 829068.6274391734, 828956.7444448492, 828862.4532857459, 828761.2131954858, 828651.789941225, 828557.4987821216, 828455.9698387336, 828364.3506560823, 828254.3472804796, 828171.7027307996, 828061.5714112795, 827984.1045623375, 827874.3280840896, 827796.8612351476, 827685.0186677711, 827610.6944461139)"
29,Syn_n_50000_d_2_seed_2,asc,20,10.0,10,827608.9831982576,191.16712832450867,"(829562.6947738976, 829454.3546117231, 829288.6495423694, 829202.280344689, 829068.6274391734, 828956.7444448492, 828862.4532857459, 828761.2131954858, 828651.789941225, 828557.4987821216, 828455.9698387336, 828364.3506560823, 828254.3472804796, 828171.7027307996, 828061.5714112795, 827984.1045623375, 827872.6168362334, 827796.8612351476, 827685.0186677712, 827608.9831982576)"
30,Syn_n_50000_d_2_seed_2,asc,20,10.0,20,827608.9831982576,265.50561332702637,"(829562.6947738976, 829454.3546117231, 829288.6495423694, 829202.280344689, 829068.6274391734, 828956.7444448492, 828862.4532857458, 828761.2131954858, 828662.1439921606, 828565.8233176479, 828455.9698387334, 828364.3506560822, 828260.5799608956, 828171.7027307996, 828074.7752196055, 827984.1045623375, 827872.6168362334, 827796.8612351476, 827685.0186677712, 827608.9831982576)"
31,Syn_n_50000_d_2_seed_2,asc,20,10.0,50,827608.9831982576,266.1072747707367,"(829562.6947738976, 829454.3546117231, 829288.6495423694, 829202.280344689, 829068.6274391734, 828956.7444448492, 828862.4532857458, 828761.2131954858, 828662.1439921606, 828565.8233176478, 828455.9698387334, 828364.3506560822, 828260.5799608956, 828171.7027307996, 828074.7752196055, 827984.1045623375, 827872.6168362334, 827796.4035622578, 827685.0186677712, 827608.9831982576)"
