,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_100000_d_2_seed_8,asc,3,1648326.489631668,5.310029029846191
1,Syn_n_100000_d_2_seed_8,asc,5,1648122.4668736453,38.78277802467346
2,Syn_n_100000_d_2_seed_8,asc,10,1647582.8905906077,98.60172653198242
3,Syn_n_100000_d_2_seed_8,asc,20,1646620.2067073025,159.52037000656128
