,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_100000_d_2_seed_3,asc,3,1654004.149154482,29.596380710601807
1,Syn_n_100000_d_2_seed_3,asc,5,1653791.0614887034,113.8958351612091
2,Syn_n_100000_d_2_seed_3,asc,10,1653271.6111137136,210.91449356079102
3,Syn_n_100000_d_2_seed_3,asc,20,1652292.4976307312,309.62657022476196
