,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_100000_d_2_seed_5,asc,3,1647180.6456770473,16.168755054473877
1,Syn_n_100000_d_2_seed_5,asc,5,1646967.5343504944,60.79889726638794
2,Syn_n_100000_d_2_seed_5,asc,10,1646475.9452681635,151.07542729377747
3,Syn_n_100000_d_2_seed_5,asc,20,1645476.8975575084,225.26631450653076
