,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_100000_d_2_seed_4,asc,3,1657378.3217145463,3.8253817558288574
1,Syn_n_100000_d_2_seed_4,asc,5,1657150.6011426786,50.78425931930542
2,Syn_n_100000_d_2_seed_4,asc,10,1656591.7228295908,121.84654593467712
3,Syn_n_100000_d_2_seed_4,asc,20,1655639.704557648,177.11223888397217
