,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_100000_d_2_seed_0,asc,3,1651193.469789423,10.493927001953125
1,Syn_n_100000_d_2_seed_0,asc,5,1650996.0997394333,39.548930644989014
2,Syn_n_100000_d_2_seed_0,asc,10,1650502.3720075113,92.637291431427
3,Syn_n_100000_d_2_seed_0,asc,20,1649535.415495387,200.1182234287262
