,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_50000_d_2_seed_3,asc,3,824047.3949324419,5.701779127120972
1,Syn_n_50000_d_2_seed_3,asc,5,823830.3780269185,20.162579774856567
2,Syn_n_50000_d_2_seed_3,asc,10,823328.2086625642,40.63671827316284
3,Syn_n_50000_d_2_seed_3,asc,20,822434.1374471256,63.760050535202026
