,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_50000_d_2_seed_5,asc,3,825348.2251046016,3.6791679859161377
1,Syn_n_50000_d_2_seed_5,asc,5,825144.3183650571,10.720552921295166
2,Syn_n_50000_d_2_seed_5,asc,10,824665.896456961,27.502055883407593
3,Syn_n_50000_d_2_seed_5,asc,20,823745.4366632635,53.489349126815796
