,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_50000_d_2_seed_1,asc,3,824626.3577451806,9.703680753707886
1,Syn_n_50000_d_2_seed_1,asc,5,824427.2148058439,25.4479660987854
2,Syn_n_50000_d_2_seed_1,asc,10,823934.9990352839,49.813456535339355
3,Syn_n_50000_d_2_seed_1,asc,20,822978.0599269319,87.28360843658447
