,dataset_name,method,k,theta,max,SSE_a,Total_time_a,SSE_b,Total_time_b,speed_up,Gap
0,sel102,normalized_50k,3,1,10,639.426248808313,9.714019775390625,639.4262488083177,27.63322615623474,2.84467468619329,-7.467393140657948e-13
1,sel102,normalized_50k,3,2,10,639.426248808313,10.269531726837158,639.4262488083177,28.5850567817688,2.7834820069807127,-7.467393140657948e-13
2,sel102,normalized_50k,3,4,10,639.426248808313,9.26971697807312,639.4262488083177,28.775788068771362,3.104279034283195,-7.467393140657948e-13
3,sel102,normalized_50k,3,8,10,639.426248808313,9.503583669662476,639.4262488083177,31.231468439102173,3.286283314240698,-7.467393140657948e-13
4,sel102,normalized_50k,3,16,10,639.426248808313,8.939091920852661,639.4262488083177,30.009939908981323,3.3571575473987076,-7.467393140657948e-13
5,sel102,normalized_50k,3,32,10,639.426248808313,8.942085027694702,639.4262488083177,29.112138509750366,3.25563203879035,-7.467393140657948e-13
6,sel102,normalized_50k,3,64,10,639.426248808313,9.449724912643433,639.4262488083177,28.820425510406494,3.049869258294035,-7.467393140657948e-13
7,sel102,normalized_50k,5,1,10,633.9979752070576,33.68191647529602,633.9979752070592,59.14284372329712,1.7559227595221727,-2.510442919920705e-13
8,sel102,normalized_50k,5,2,10,633.9979752070576,27.381766319274902,633.9979752070592,58.899505853652954,2.151048444679469,-2.510442919920705e-13
9,sel102,normalized_50k,5,4,10,633.9979752070576,23.422531127929688,633.9979752070592,59.28195381164551,2.530979828262712,-2.510442919920705e-13
10,sel102,normalized_50k,5,8,10,633.9979752070576,22.782068014144897,633.9979752070592,57.46981406211853,2.522589873159748,-2.510442919920705e-13
11,sel102,normalized_50k,5,16,10,633.9979752070576,20.69462251663208,633.9979752070592,56.79364037513733,2.7443670610320527,-2.510442919920705e-13
12,sel102,normalized_50k,5,32,10,633.9979752070576,26.178811073303223,633.9979752070592,58.44871187210083,2.232672511690418,-2.510442919920705e-13
13,sel102,normalized_50k,5,64,10,633.9979752070576,29.278692960739136,633.9979752070592,69.15005421638489,2.3617876081118343,-2.510442919920705e-13
14,sel102,normalized_50k,10,1,10,624.0661777464177,86.84149432182312,624.0661777464186,132.31248569488525,1.5236090388375014,-1.4573690006037949e-13
15,sel102,normalized_50k,10,2,10,624.1346632697761,61.94008684158325,624.0661777464186,136.9073827266693,2.2103195153216517,0.010974080281804513
16,sel102,normalized_50k,10,4,10,624.1346632697761,55.23395895957947,624.0661777464186,130.27402424812317,2.35858567269202,0.010974080281804513
17,sel102,normalized_50k,10,8,10,624.1751661271993,48.810344219207764,624.0661777464186,128.13524341583252,2.6251657402860307,0.017464234510238357
18,sel102,normalized_50k,10,16,10,624.1751661271993,44.52040934562683,624.0661777464186,131.89561915397644,2.9625877455444454,0.017464234510238357
19,sel102,normalized_50k,10,32,10,624.1751661271993,44.18671727180481,624.0661777464186,128.98366022109985,2.919059576833586,0.017464234510238357
20,sel102,normalized_50k,10,64,10,624.1751661271993,41.00375318527222,624.0661777464186,127.56282591819763,3.1110036523197055,0.017464234510238357
21,sel102,normalized_50k,20,1,10,606.7578382389573,167.69978213310242,606.7578382389594,268.8271632194519,1.6030263116626189,-3.372619107696091e-13
22,sel102,normalized_50k,20,2,10,606.7578382389573,115.46665668487549,606.7578382389594,269.4713113307953,2.3337586717022547,-3.372619107696091e-13
23,sel102,normalized_50k,20,4,10,606.7578382389573,88.9735701084137,606.7578382389594,261.5492956638336,2.939629098227008,-3.372619107696091e-13
24,sel102,normalized_50k,20,8,10,606.7578382389573,80.00635719299316,606.7578382389594,267.1307351589203,3.3388688665644586,-3.372619107696091e-13
25,sel102,normalized_50k,20,16,10,606.7578382389573,72.84793519973755,606.7578382389594,263.26007652282715,3.6138303138038097,-3.372619107696091e-13
26,sel102,normalized_50k,20,32,10,606.7578382389573,67.7821855545044,606.7578382389594,268.06925082206726,3.954862898401378,-3.372619107696091e-13
27,sel102,normalized_50k,20,64,10,606.7578382389573,63.39647674560547,606.7578382389594,264.5060725212097,4.172251931011999,-3.372619107696091e-13
