,dataset_name,method,k,theta,max,SSE_a,Total_time_a,SSE_b,Total_time_b,speed_up,Gap
0,01,asc,3,1,10,462.5361607654072,10.47711968421936,462.5361607653987,32.362566232681274,3.0888800746855813,1.8434262123444882e-12
1,01,asc,3,2,10,462.5361607654072,8.912183284759521,462.5361607653987,31.98944640159607,3.5894062520348227,1.8434262123444882e-12
2,01,asc,3,4,10,462.5361607654072,9.350473403930664,462.5361607653987,32.59479641914368,3.4858979873085123,1.8434262123444882e-12
3,01,asc,3,8,10,462.5361607654072,9.212360143661499,462.5361607653987,31.453975439071655,3.4143232514322994,1.8434262123444882e-12
4,01,asc,3,16,10,462.5361607654072,8.598611116409302,462.5361607653987,32.59557628631592,3.7907954953459413,1.8434262123444882e-12
5,01,asc,3,32,10,462.5361607654072,9.283114671707153,462.5361607653987,32.033504247665405,3.4507280563167364,1.8434262123444882e-12
6,01,asc,3,64,10,462.5361607654072,8.482566118240356,462.5361607653987,31.786516427993774,3.7472759993750153,1.8434262123444882e-12
7,01,asc,5,1,10,447.61663154605355,26.50219202041626,447.6166315460514,64.12979221343994,2.4197919992443206,4.825669478030723e-13
8,01,asc,5,2,10,447.61663154605355,19.535579442977905,447.6166315460514,64.11568474769592,3.2819955473981297,4.825669478030723e-13
9,01,asc,5,4,10,447.61663154605355,18.81002974510193,447.6166315460514,64.88969826698303,3.4497392692257756,4.825669478030723e-13
10,01,asc,5,8,10,447.61663154605355,20.76555347442627,447.6166315460514,66.1977231502533,3.187862208044627,4.825669478030723e-13
11,01,asc,5,16,10,447.61663154605355,18.108052968978882,447.6166315460514,67.15247845649719,3.708431744237599,4.825669478030723e-13
12,01,asc,5,32,10,447.61663154605355,19.18880295753479,447.6166315460514,68.03902053833008,3.5457668041566643,4.825669478030723e-13
13,01,asc,5,64,10,449.5008521269898,16.84095788002014,447.6166315460514,68.3348536491394,4.057658366939498,0.4209451678393574
14,01,asc,10,1,10,430.4153915771557,65.25589656829834,430.40939645527567,151.07462334632874,2.315110684108225,0.001392888243002876
15,01,asc,10,2,10,430.568914216077,44.95414614677429,430.40939645527567,147.2385172843933,3.2753045025849854,0.03706186763464996
16,01,asc,10,4,10,431.15756914166946,41.42679762840271,430.40939645527567,149.21022295951843,3.601780284779196,0.17382814886373654
17,01,asc,10,8,10,432.40829632291656,37.243898153305054,430.40939645527567,152.35843515396118,4.090829443438395,0.46441826876997444
18,01,asc,10,16,10,432.40829632291656,35.05666470527649,430.40939645527567,149.3008987903595,4.25884493135731,0.46441826876997444
19,01,asc,10,32,10,432.40829632291656,31.97392225265503,430.40939645527567,147.11692595481873,4.601153552332871,0.46441826876997444
20,01,asc,10,64,10,432.3650850443821,34.318546295166016,430.40939645527567,147.27341079711914,4.291365069209343,0.4543786927545997
21,01,asc,20,1,10,415.0284567695204,133.1459469795227,415.0224616476323,313.6478941440582,2.3556698589728455,0.0014445294995062202
22,01,asc,20,2,10,415.2457736813376,87.20649814605713,415.0224616476323,315.50488328933716,3.617905660664372,0.05380721631757582
23,01,asc,20,4,10,416.18583451166734,64.33244705200195,415.0224616476323,315.4261643886566,4.903064920469879,0.28031563868048015
24,01,asc,20,8,10,416.2932695637496,56.44055509567261,415.0224616476323,316.5429537296295,5.608430909176147,0.30620220194160225
25,01,asc,20,16,10,417.0339494198655,49.264267683029175,415.0224616476323,311.9905951023102,6.3329997536893545,0.4846696162534451
26,01,asc,20,32,10,416.8616694826068,48.306310176849365,415.0224616476323,320.3294150829315,6.631212649242009,0.4431586251194399
27,01,asc,20,64,10,417.4513073263133,48.18112564086914,415.0224616476323,323.22453331947327,6.708530135404338,0.5852323435793145
