,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_10000_d_2_seed_9,asc,3,165556.5087781546,0.4138927459716797
1,Syn_n_10000_d_2_seed_9,asc,5,165396.49076614092,1.107039451599121
2,Syn_n_10000_d_2_seed_9,asc,10,164957.17449081942,1.4680733680725098
3,Syn_n_10000_d_2_seed_9,asc,20,164186.11835385993,1.9946644306182861
