,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_10000_d_2_seed_6,asc,3,165254.90703899958,0.15657997131347656
1,Syn_n_10000_d_2_seed_6,asc,5,165041.90137864108,0.8587005138397217
2,Syn_n_10000_d_2_seed_6,asc,10,164611.75561580708,1.873025894165039
3,Syn_n_10000_d_2_seed_6,asc,20,163879.36172822723,2.4803314208984375
