,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_10000_d_2_seed_7,asc,3,164477.82990414073,0.05482053756713867
1,Syn_n_10000_d_2_seed_7,asc,5,164311.25671498105,0.41190600395202637
2,Syn_n_10000_d_2_seed_7,asc,10,163879.52439427093,1.0561437606811523
3,Syn_n_10000_d_2_seed_7,asc,20,163131.59345968085,1.679511308670044
