,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_10000_d_2_seed_1,asc,3,164608.15320126925,0.4248979091644287
1,Syn_n_10000_d_2_seed_1,asc,5,164402.5767196988,0.7659516334533691
2,Syn_n_10000_d_2_seed_1,asc,10,163936.01185231283,1.366344690322876
3,Syn_n_10000_d_2_seed_1,asc,20,163124.7491009516,1.8659780025482178
