,dataset_name,method,k,SSE_a,Total_time_a
0,Syn_n_10000_d_2_seed_4,asc,3,167243.61976762715,0.07084155082702637
1,Syn_n_10000_d_2_seed_4,asc,5,167102.07884507434,0.2603030204772949
2,Syn_n_10000_d_2_seed_4,asc,10,166735.9779720409,0.6981251239776611
3,Syn_n_10000_d_2_seed_4,asc,20,166008.94799672594,1.379345178604126
